Start Time,End Time,Plaza,Direction,E-ZPass Total Vehicle Count,Cash Total Vehicle Count
04/13/2013 12:00:00 PM,04/13/2013 01:00:00 PM,6,S,991,412
04/13/2013 01:00:00 PM,04/13/2013 02:00:00 PM,6,N,1056,355
04/13/2013 01:00:00 PM,04/13/2013 02:00:00 PM,6,S,1045,411
04/13/2013 02:00:00 PM,04/13/2013 03:00:00 PM,6,N,962,399
04/13/2013 02:00:00 PM,04/13/2013 03:00:00 PM,6,S,1174,439
04/13/2013 03:00:00 PM,04/13/2013 04:00:00 PM,6,N,1062,429
04/13/2013 03:00:00 PM,04/13/2013 04:00:00 PM,6,S,1131,466
04/13/2013 04:00:00 PM,04/13/2013 05:00:00 PM,6,N,1038,384
04/13/2013 04:00:00 PM,04/13/2013 05:00:00 PM,6,S,1188,511
04/13/2013 05:00:00 PM,04/13/2013 06:00:00 PM,6,N,963,402
04/13/2013 05:00:00 PM,04/13/2013 06:00:00 PM,6,S,1114,456
04/13/2013 06:00:00 PM,04/13/2013 07:00:00 PM,6,N,862,339
04/13/2013 06:00:00 PM,04/13/2013 07:00:00 PM,6,S,1055,471
04/13/2013 07:00:00 PM,04/13/2013 08:00:00 PM,6,N,814,305
04/13/2013 07:00:00 PM,04/13/2013 08:00:00 PM,6,S,956,429
04/13/2013 08:00:00 PM,04/13/2013 09:00:00 PM,6,N,661,320
04/13/2013 08:00:00 PM,04/13/2013 09:00:00 PM,6,S,724,386
04/13/2013 09:00:00 PM,04/13/2013 10:00:00 PM,6,N,499,206
04/13/2013 09:00:00 PM,04/13/2013 10:00:00 PM,6,S,622,354
04/13/2013 10:00:00 PM,04/13/2013 11:00:00 PM,6,N,442,231
04/13/2013 10:00:00 PM,04/13/2013 11:00:00 PM,6,S,572,297
04/13/2013 11:00:00 PM,04/13/2013 12:00:00 AM,6,N,399,172
04/13/2013 11:00:00 PM,04/13/2013 12:00:00 AM,6,S,425,227
04/14/2013 12:00:00 AM,04/14/2013 01:00:00 AM,6,N,315,154
04/14/2013 12:00:00 AM,04/14/2013 01:00:00 AM,6,S,241,167
04/14/2013 01:00:00 AM,04/14/2013 02:00:00 AM,6,N,212,114
04/14/2013 01:00:00 AM,04/14/2013 02:00:00 AM,6,S,108,100
04/14/2013 02:00:00 AM,04/14/2013 03:00:00 AM,6,N,138,89
04/14/2013 02:00:00 AM,04/14/2013 03:00:00 AM,6,S,68,49
04/14/2013 03:00:00 AM,04/14/2013 04:00:00 AM,6,N,98,67
04/14/2013 03:00:00 AM,04/14/2013 04:00:00 AM,6,S,74,42
04/14/2013 04:00:00 AM,04/14/2013 05:00:00 AM,6,N,94,73
04/14/2013 04:00:00 AM,04/14/2013 05:00:00 AM,6,S,94,62
04/14/2013 05:00:00 AM,04/14/2013 06:00:00 AM,6,N,104,59
04/14/2013 05:00:00 AM,04/14/2013 06:00:00 AM,6,S,128,58
04/14/2013 06:00:00 AM,04/14/2013 07:00:00 AM,6,N,199,86
04/14/2013 06:00:00 AM,04/14/2013 07:00:00 AM,6,S,285,94
04/14/2013 07:00:00 AM,04/14/2013 08:00:00 AM,6,N,319,135
04/14/2013 07:00:00 AM,04/14/2013 08:00:00 AM,6,S,289,117
04/14/2013 08:00:00 AM,04/14/2013 09:00:00 AM,6,N,478,178
04/14/2013 08:00:00 AM,04/14/2013 09:00:00 AM,6,S,453,160
04/14/2013 09:00:00 AM,04/14/2013 10:00:00 AM,6,N,570,203
04/14/2013 09:00:00 AM,04/14/2013 10:00:00 AM,6,S,582,211
04/14/2013 10:00:00 AM,04/14/2013 11:00:00 AM,6,N,779,252
04/14/2013 10:00:00 AM,04/14/2013 11:00:00 AM,6,S,785,278
04/14/2013 11:00:00 AM,04/14/2013 12:00:00 PM,6,N,970,305
04/14/2013 11:00:00 AM,04/14/2013 12:00:00 PM,6,S,848,281
04/14/2013 12:00:00 PM,04/14/2013 01:00:00 PM,6,N,947,346
04/14/2013 12:00:00 PM,04/14/2013 01:00:00 PM,6,S,1001,308
04/14/2013 01:00:00 PM,04/14/2013 02:00:00 PM,6,N,942,353
04/14/2013 01:00:00 PM,04/14/2013 02:00:00 PM,6,S,1010,379
04/14/2013 02:00:00 PM,04/14/2013 03:00:00 PM,6,N,939,394
04/14/2013 02:00:00 PM,04/14/2013 03:00:00 PM,6,S,1106,367
04/14/2013 03:00:00 PM,04/14/2013 04:00:00 PM,6,N,884,375
04/14/2013 03:00:00 PM,04/14/2013 04:00:00 PM,6,S,1280,468
04/14/2013 04:00:00 PM,04/14/2013 05:00:00 PM,6,N,936,394
04/14/2013 04:00:00 PM,04/14/2013 05:00:00 PM,6,S,1230,459
04/14/2013 05:00:00 PM,04/14/2013 06:00:00 PM,6,N,809,319
04/14/2013 05:00:00 PM,04/14/2013 06:00:00 PM,6,S,1316,447
04/14/2013 06:00:00 PM,04/14/2013 07:00:00 PM,6,N,740,326
04/14/2013 06:00:00 PM,04/14/2013 07:00:00 PM,6,S,1312,479
04/14/2013 07:00:00 PM,04/14/2013 08:00:00 PM,6,N,626,251
04/14/2013 07:00:00 PM,04/14/2013 08:00:00 PM,6,S,1066,497
04/14/2013 08:00:00 PM,04/14/2013 09:00:00 PM,6,N,523,236
04/14/2013 08:00:00 PM,04/14/2013 09:00:00 PM,6,S,878,371
04/14/2013 09:00:00 PM,04/14/2013 10:00:00 PM,6,N,448,212
04/14/2013 09:00:00 PM,04/14/2013 10:00:00 PM,6,S,624,282
04/14/2013 10:00:00 PM,04/14/2013 11:00:00 PM,6,N,367,148
04/14/2013 10:00:00 PM,04/14/2013 11:00:00 PM,6,S,408,222
04/14/2013 11:00:00 PM,04/14/2013 12:00:00 AM,6,N,280,127
04/14/2013 11:00:00 PM,04/14/2013 12:00:00 AM,6,S,221,118
04/15/2013 12:00:00 AM,04/15/2013 01:00:00 AM,6,N,146,71
04/15/2013 12:00:00 AM,04/15/2013 01:00:00 AM,6,S,117,66
04/15/2013 01:00:00 AM,04/15/2013 02:00:00 AM,6,N,82,36
04/15/2013 01:00:00 AM,04/15/2013 02:00:00 AM,6,S,71,40
04/15/2013 02:00:00 AM,04/15/2013 03:00:00 AM,6,N,61,34
04/15/2013 02:00:00 AM,04/15/2013 03:00:00 AM,6,S,49,26
04/15/2013 03:00:00 AM,04/15/2013 04:00:00 AM,6,N,67,23
04/15/2013 03:00:00 AM,04/15/2013 04:00:00 AM,6,S,97,27
04/15/2013 04:00:00 AM,04/15/2013 05:00:00 AM,6,N,136,51
04/15/2013 04:00:00 AM,04/15/2013 05:00:00 AM,6,S,250,48
04/15/2013 05:00:00 AM,04/15/2013 06:00:00 AM,6,N,268,71
04/15/2013 05:00:00 AM,04/15/2013 06:00:00 AM,6,S,763,153
04/15/2013 06:00:00 AM,04/15/2013 07:00:00 AM,6,N,540,146
04/15/2013 06:00:00 AM,04/15/2013 07:00:00 AM,6,S,1806,270
04/15/2013 07:00:00 AM,04/15/2013 08:00:00 AM,6,N,1005,224
04/15/2013 07:00:00 AM,04/15/2013 08:00:00 AM,6,S,2202,340
04/15/2013 08:00:00 AM,04/15/2013 09:00:00 AM,6,N,1262,317
04/15/2013 08:00:00 AM,04/15/2013 09:00:00 AM,6,S,1658,313
04/15/2013 09:00:00 AM,04/15/2013 10:00:00 AM,6,N,971,204
04/15/2013 09:00:00 AM,04/15/2013 10:00:00 AM,6,S,1278,290
04/15/2013 10:00:00 AM,04/15/2013 11:00:00 AM,6,N,827,211
04/15/2013 10:00:00 AM,04/15/2013 11:00:00 AM,6,S,990,241
04/15/2013 11:00:00 AM,04/15/2013 12:00:00 PM,6,N,831,232
04/15/2013 11:00:00 AM,04/15/2013 12:00:00 PM,6,S,879,236
04/15/2013 12:00:00 PM,04/15/2013 01:00:00 PM,6,N,840,217
04/15/2013 12:00:00 PM,04/15/2013 01:00:00 PM,6,S,880,275
04/15/2013 01:00:00 PM,04/15/2013 02:00:00 PM,6,N,884,255
04/15/2013 01:00:00 PM,04/15/2013 02:00:00 PM,6,S,821,225
04/15/2013 02:00:00 PM,04/15/2013 03:00:00 PM,6,N,1070,331
04/15/2013 02:00:00 PM,04/15/2013 03:00:00 PM,6,S,876,291
04/15/2013 03:00:00 PM,04/15/2013 04:00:00 PM,6,N,1461,292
04/15/2013 03:00:00 PM,04/15/2013 04:00:00 PM,6,S,851,272
04/15/2013 04:00:00 PM,04/15/2013 05:00:00 PM,6,N,1332,310
04/15/2013 04:00:00 PM,04/15/2013 05:00:00 PM,6,S,991,331
04/15/2013 05:00:00 PM,04/15/2013 06:00:00 PM,6,N,1480,353
04/15/2013 05:00:00 PM,04/15/2013 06:00:00 PM,6,S,1096,309
04/15/2013 06:00:00 PM,04/15/2013 07:00:00 PM,6,N,1123,294
04/15/2013 06:00:00 PM,04/15/2013 07:00:00 PM,6,S,878,291
04/15/2013 07:00:00 PM,04/15/2013 08:00:00 PM,6,N,779,197
04/15/2013 07:00:00 PM,04/15/2013 08:00:00 PM,6,S,567,227
04/15/2013 08:00:00 PM,04/15/2013 09:00:00 PM,6,N,532,178
04/15/2013 08:00:00 PM,04/15/2013 09:00:00 PM,6,S,470,191
04/15/2013 09:00:00 PM,04/15/2013 10:00:00 PM,6,N,440,138
04/15/2013 09:00:00 PM,04/15/2013 10:00:00 PM,6,S,437,179
04/15/2013 10:00:00 PM,04/15/2013 11:00:00 PM,6,N,299,105
04/15/2013 10:00:00 PM,04/15/2013 11:00:00 PM,6,S,313,136
04/15/2013 11:00:00 PM,04/15/2013 12:00:00 AM,6,N,218,97
04/15/2013 11:00:00 PM,04/15/2013 12:00:00 AM,6,S,199,99
04/16/2013 12:00:00 AM,04/16/2013 01:00:00 AM,6,N,161,64
04/16/2013 12:00:00 AM,04/16/2013 01:00:00 AM,6,S,109,49
04/16/2013 01:00:00 AM,04/16/2013 02:00:00 AM,6,N,76,40
04/16/2013 01:00:00 AM,04/16/2013 02:00:00 AM,6,S,72,28
04/16/2013 02:00:00 AM,04/16/2013 03:00:00 AM,6,N,88,16
04/16/2013 02:00:00 AM,04/16/2013 03:00:00 AM,6,S,84,19
04/16/2013 03:00:00 AM,04/16/2013 04:00:00 AM,6,N,101,20
04/16/2013 03:00:00 AM,04/16/2013 04:00:00 AM,6,S,121,25
04/16/2013 04:00:00 AM,04/16/2013 05:00:00 AM,6,N,145,38
04/16/2013 04:00:00 AM,04/16/2013 05:00:00 AM,6,S,264,42
04/16/2013 05:00:00 AM,04/16/2013 06:00:00 AM,6,N,268,54
04/16/2013 05:00:00 AM,04/16/2013 06:00:00 AM,6,S,763,144
04/16/2013 06:00:00 AM,04/16/2013 07:00:00 AM,6,N,535,148
04/16/2013 06:00:00 AM,04/16/2013 07:00:00 AM,6,S,1907,270
04/16/2013 07:00:00 AM,04/16/2013 08:00:00 AM,6,N,1010,232
04/16/2013 07:00:00 AM,04/16/2013 08:00:00 AM,6,S,2317,339
04/16/2013 08:00:00 AM,04/16/2013 09:00:00 AM,6,N,1302,313
04/16/2013 08:00:00 AM,04/16/2013 09:00:00 AM,6,S,1719,293
04/16/2013 09:00:00 AM,04/16/2013 10:00:00 AM,6,N,945,239
04/16/2013 09:00:00 AM,04/16/2013 10:00:00 AM,6,S,1305,246
04/16/2013 10:00:00 AM,04/16/2013 11:00:00 AM,6,N,756,198
04/16/2013 10:00:00 AM,04/16/2013 11:00:00 AM,6,S,1045,236
04/16/2013 11:00:00 AM,04/16/2013 12:00:00 PM,6,N,778,250
04/16/2013 11:00:00 AM,04/16/2013 12:00:00 PM,6,S,870,242
04/16/2013 12:00:00 PM,04/16/2013 01:00:00 PM,6,N,838,261
04/16/2013 12:00:00 PM,04/16/2013 01:00:00 PM,6,S,869,245
04/16/2013 01:00:00 PM,04/16/2013 02:00:00 PM,6,N,882,227
04/16/2013 01:00:00 PM,04/16/2013 02:00:00 PM,6,S,891,269
04/16/2013 02:00:00 PM,04/16/2013 03:00:00 PM,6,N,1047,268
04/16/2013 02:00:00 PM,04/16/2013 03:00:00 PM,6,S,904,245
04/16/2013 03:00:00 PM,04/16/2013 04:00:00 PM,6,N,1460,323
04/16/2013 03:00:00 PM,04/16/2013 04:00:00 PM,6,S,974,311
04/16/2013 04:00:00 PM,04/16/2013 05:00:00 PM,6,N,1607,324
04/16/2013 04:00:00 PM,04/16/2013 05:00:00 PM,6,S,1032,302
04/16/2013 05:00:00 PM,04/16/2013 06:00:00 PM,6,N,1524,306
04/16/2013 05:00:00 PM,04/16/2013 06:00:00 PM,6,S,1126,329
04/16/2013 06:00:00 PM,04/16/2013 07:00:00 PM,6,N,1123,228
04/16/2013 06:00:00 PM,04/16/2013 07:00:00 PM,6,S,979,327
04/16/2013 07:00:00 PM,04/16/2013 08:00:00 PM,6,N,733,229
04/16/2013 07:00:00 PM,04/16/2013 08:00:00 PM,6,S,596,227
04/16/2013 08:00:00 PM,04/16/2013 09:00:00 PM,6,N,577,187
04/16/2013 08:00:00 PM,04/16/2013 09:00:00 PM,6,S,472,195
04/16/2013 09:00:00 PM,04/16/2013 10:00:00 PM,6,N,498,132
04/16/2013 09:00:00 PM,04/16/2013 10:00:00 PM,6,S,451,194
04/16/2013 10:00:00 PM,04/16/2013 11:00:00 PM,6,N,441,128
04/16/2013 10:00:00 PM,04/16/2013 11:00:00 PM,6,S,311,146
04/16/2013 11:00:00 PM,04/16/2013 12:00:00 AM,6,N,319,106
04/16/2013 11:00:00 PM,04/16/2013 12:00:00 AM,6,S,160,90
04/17/2013 12:00:00 AM,04/17/2013 01:00:00 AM,6,N,193,64
04/17/2013 12:00:00 AM,04/17/2013 01:00:00 AM,6,S,110,42
04/17/2013 01:00:00 AM,04/17/2013 02:00:00 AM,6,N,101,37
04/17/2013 01:00:00 AM,04/17/2013 02:00:00 AM,6,S,76,34
04/17/2013 02:00:00 AM,04/17/2013 03:00:00 AM,6,N,72,34
04/17/2013 02:00:00 AM,04/17/2013 03:00:00 AM,6,S,87,34
04/17/2013 03:00:00 AM,04/17/2013 04:00:00 AM,6,N,88,22
04/17/2013 03:00:00 AM,04/17/2013 04:00:00 AM,6,S,116,23
04/17/2013 04:00:00 AM,04/17/2013 05:00:00 AM,6,N,146,37
04/17/2013 04:00:00 AM,04/17/2013 05:00:00 AM,6,S,266,45
04/17/2013 05:00:00 AM,04/17/2013 06:00:00 AM,6,N,237,78
04/17/2013 05:00:00 AM,04/17/2013 06:00:00 AM,6,S,752,126
04/17/2013 06:00:00 AM,04/17/2013 07:00:00 AM,6,N,508,153
04/17/2013 06:00:00 AM,04/17/2013 07:00:00 AM,6,S,1957,274
04/17/2013 07:00:00 AM,04/17/2013 08:00:00 AM,6,N,970,214
04/17/2013 07:00:00 AM,04/17/2013 08:00:00 AM,6,S,2248,341
04/17/2013 08:00:00 AM,04/17/2013 09:00:00 AM,6,N,1269,289
04/17/2013 08:00:00 AM,04/17/2013 09:00:00 AM,6,S,1673,270
04/17/2013 09:00:00 AM,04/17/2013 10:00:00 AM,6,N,1031,232
04/17/2013 09:00:00 AM,04/17/2013 10:00:00 AM,6,S,1286,244
04/17/2013 10:00:00 AM,04/17/2013 11:00:00 AM,6,N,729,189
04/17/2013 10:00:00 AM,04/17/2013 11:00:00 AM,6,S,995,277
04/17/2013 11:00:00 AM,04/17/2013 12:00:00 PM,6,N,785,237
04/17/2013 11:00:00 AM,04/17/2013 12:00:00 PM,6,S,905,256
04/17/2013 12:00:00 PM,04/17/2013 01:00:00 PM,6,N,810,208
04/17/2013 12:00:00 PM,04/17/2013 01:00:00 PM,6,S,850,266
04/17/2013 01:00:00 PM,04/17/2013 02:00:00 PM,6,N,924,235
04/17/2013 01:00:00 PM,04/17/2013 02:00:00 PM,6,S,845,257
04/17/2013 02:00:00 PM,04/17/2013 03:00:00 PM,6,N,1096,272
04/17/2013 02:00:00 PM,04/17/2013 03:00:00 PM,6,S,955,266
04/17/2013 03:00:00 PM,04/17/2013 04:00:00 PM,6,N,1552,356
04/17/2013 03:00:00 PM,04/17/2013 04:00:00 PM,6,S,959,301
04/17/2013 04:00:00 PM,04/17/2013 05:00:00 PM,6,N,1663,348
04/17/2013 04:00:00 PM,04/17/2013 05:00:00 PM,6,S,990,334
04/17/2013 05:00:00 PM,04/17/2013 06:00:00 PM,6,N,1474,335
04/17/2013 05:00:00 PM,04/17/2013 06:00:00 PM,6,S,1256,367
04/17/2013 06:00:00 PM,04/17/2013 07:00:00 PM,6,N,1102,263
04/17/2013 06:00:00 PM,04/17/2013 07:00:00 PM,6,S,982,288
04/17/2013 07:00:00 PM,04/17/2013 08:00:00 PM,6,N,833,204
04/17/2013 07:00:00 PM,04/17/2013 08:00:00 PM,6,S,618,246
04/17/2013 08:00:00 PM,04/17/2013 09:00:00 PM,6,N,578,170
04/17/2013 08:00:00 PM,04/17/2013 09:00:00 PM,6,S,508,211
04/17/2013 09:00:00 PM,04/17/2013 10:00:00 PM,6,N,486,152
04/17/2013 09:00:00 PM,04/17/2013 10:00:00 PM,6,S,421,199
04/17/2013 10:00:00 PM,04/17/2013 11:00:00 PM,6,N,508,151
04/17/2013 10:00:00 PM,04/17/2013 11:00:00 PM,6,S,325,154
04/17/2013 11:00:00 PM,04/17/2013 12:00:00 AM,6,N,269,78
04/17/2013 11:00:00 PM,04/17/2013 12:00:00 AM,6,S,195,96
04/18/2013 12:00:00 AM,04/18/2013 01:00:00 AM,6,N,177,65
04/18/2013 12:00:00 AM,04/18/2013 01:00:00 AM,6,S,98,73
04/18/2013 01:00:00 AM,04/18/2013 02:00:00 AM,6,N,95,42
04/18/2013 01:00:00 AM,04/18/2013 02:00:00 AM,6,S,71,23
04/18/2013 02:00:00 AM,04/18/2013 03:00:00 AM,6,N,73,15
04/18/2013 02:00:00 AM,04/18/2013 03:00:00 AM,6,S,86,28
04/18/2013 03:00:00 AM,04/18/2013 04:00:00 AM,6,N,91,23
04/18/2013 03:00:00 AM,04/18/2013 04:00:00 AM,6,S,116,20
04/18/2013 04:00:00 AM,04/18/2013 05:00:00 AM,6,N,155,37
04/18/2013 04:00:00 AM,04/18/2013 05:00:00 AM,6,S,269,41
04/18/2013 05:00:00 AM,04/18/2013 06:00:00 AM,6,N,278,59
04/18/2013 05:00:00 AM,04/18/2013 06:00:00 AM,6,S,764,157
04/18/2013 06:00:00 AM,04/18/2013 07:00:00 AM,6,N,560,126
04/18/2013 06:00:00 AM,04/18/2013 07:00:00 AM,6,S,1870,262
04/18/2013 07:00:00 AM,04/18/2013 08:00:00 AM,6,N,917,228
04/18/2013 07:00:00 AM,04/18/2013 08:00:00 AM,6,S,2344,370
04/18/2013 08:00:00 AM,04/18/2013 09:00:00 AM,6,N,1199,279
04/18/2013 08:00:00 AM,04/18/2013 09:00:00 AM,6,S,1811,315
04/18/2013 09:00:00 AM,04/18/2013 10:00:00 AM,6,N,1028,255
04/18/2013 09:00:00 AM,04/18/2013 10:00:00 AM,6,S,1371,290
04/18/2013 10:00:00 AM,04/18/2013 11:00:00 AM,6,N,853,205
04/18/2013 10:00:00 AM,04/18/2013 11:00:00 AM,6,S,1020,241
04/18/2013 11:00:00 AM,04/18/2013 12:00:00 PM,6,N,905,210
04/18/2013 11:00:00 AM,04/18/2013 12:00:00 PM,6,S,913,223
04/18/2013 12:00:00 PM,04/18/2013 01:00:00 PM,6,N,834,203
04/18/2013 12:00:00 PM,04/18/2013 01:00:00 PM,6,S,859,246
04/18/2013 01:00:00 PM,04/18/2013 02:00:00 PM,6,N,948,250
04/18/2013 01:00:00 PM,04/18/2013 02:00:00 PM,6,S,876,241
04/18/2013 02:00:00 PM,04/18/2013 03:00:00 PM,6,N,1175,250
04/18/2013 02:00:00 PM,04/18/2013 03:00:00 PM,6,S,929,280
04/18/2013 03:00:00 PM,04/18/2013 04:00:00 PM,6,N,1536,336
04/18/2013 03:00:00 PM,04/18/2013 04:00:00 PM,6,S,978,302
04/18/2013 04:00:00 PM,04/18/2013 05:00:00 PM,6,N,1592,354
04/18/2013 04:00:00 PM,04/18/2013 05:00:00 PM,6,S,1039,352
04/18/2013 05:00:00 PM,04/18/2013 06:00:00 PM,6,N,1455,318
04/18/2013 05:00:00 PM,04/18/2013 06:00:00 PM,6,S,1247,396
04/18/2013 06:00:00 PM,04/18/2013 07:00:00 PM,6,N,1209,269
04/18/2013 06:00:00 PM,04/18/2013 07:00:00 PM,6,S,1107,363
04/18/2013 07:00:00 PM,04/18/2013 08:00:00 PM,6,N,916,223
04/18/2013 07:00:00 PM,04/18/2013 08:00:00 PM,6,S,675,280
04/18/2013 08:00:00 PM,04/18/2013 09:00:00 PM,6,N,720,181
04/18/2013 08:00:00 PM,04/18/2013 09:00:00 PM,6,S,550,214
04/18/2013 09:00:00 PM,04/18/2013 10:00:00 PM,6,N,494,157
04/18/2013 09:00:00 PM,04/18/2013 10:00:00 PM,6,S,440,174
04/18/2013 10:00:00 PM,04/18/2013 11:00:00 PM,6,N,462,141
04/18/2013 10:00:00 PM,04/18/2013 11:00:00 PM,6,S,340,140
04/18/2013 11:00:00 PM,04/18/2013 12:00:00 AM,6,N,344,116
04/18/2013 11:00:00 PM,04/18/2013 12:00:00 AM,6,S,213,109
04/19/2013 12:00:00 AM,04/19/2013 01:00:00 AM,6,N,209,81
04/19/2013 12:00:00 AM,04/19/2013 01:00:00 AM,6,S,111,48
04/19/2013 01:00:00 AM,04/19/2013 02:00:00 AM,6,N,117,42
04/19/2013 01:00:00 AM,04/19/2013 02:00:00 AM,6,S,84,48
04/19/2013 02:00:00 AM,04/19/2013 03:00:00 AM,6,N,88,27
04/19/2013 02:00:00 AM,04/19/2013 03:00:00 AM,6,S,93,26
04/19/2013 03:00:00 AM,04/19/2013 04:00:00 AM,6,N,101,23
04/19/2013 03:00:00 AM,04/19/2013 04:00:00 AM,6,S,120,23
04/19/2013 04:00:00 AM,04/19/2013 05:00:00 AM,6,N,171,42
04/19/2013 04:00:00 AM,04/19/2013 05:00:00 AM,6,S,256,49
04/19/2013 05:00:00 AM,04/19/2013 06:00:00 AM,6,N,274,65
04/19/2013 05:00:00 AM,04/19/2013 06:00:00 AM,6,S,732,137
04/19/2013 06:00:00 AM,04/19/2013 07:00:00 AM,6,N,587,140
04/19/2013 06:00:00 AM,04/19/2013 07:00:00 AM,6,S,1785,287
04/19/2013 07:00:00 AM,04/19/2013 08:00:00 AM,6,N,979,237
04/19/2013 07:00:00 AM,04/19/2013 08:00:00 AM,6,S,2190,359
04/19/2013 08:00:00 AM,04/19/2013 09:00:00 AM,6,N,1012,242
04/19/2013 08:00:00 AM,04/19/2013 09:00:00 AM,6,S,1462,275
04/19/2013 09:00:00 AM,04/19/2013 10:00:00 AM,6,N,1041,237
04/19/2013 09:00:00 AM,04/19/2013 10:00:00 AM,6,S,1168,241
04/19/2013 10:00:00 AM,04/19/2013 11:00:00 AM,6,N,905,208
04/19/2013 10:00:00 AM,04/19/2013 11:00:00 AM,6,S,988,222
04/19/2013 11:00:00 AM,04/19/2013 12:00:00 PM,6,N,969,263
04/19/2013 11:00:00 AM,04/19/2013 12:00:00 PM,6,S,991,269
04/19/2013 12:00:00 PM,04/19/2013 01:00:00 PM,6,N,969,255
04/19/2013 12:00:00 PM,04/19/2013 01:00:00 PM,6,S,882,302
04/19/2013 01:00:00 PM,04/19/2013 02:00:00 PM,6,N,1163,271
04/19/2013 01:00:00 PM,04/19/2013 02:00:00 PM,6,S,871,277
04/19/2013 02:00:00 PM,04/19/2013 03:00:00 PM,6,N,1377,289
04/19/2013 02:00:00 PM,04/19/2013 03:00:00 PM,6,S,965,305
04/19/2013 03:00:00 PM,04/19/2013 04:00:00 PM,6,N,1749,390
04/19/2013 03:00:00 PM,04/19/2013 04:00:00 PM,6,S,1035,376
04/19/2013 04:00:00 PM,04/19/2013 05:00:00 PM,6,N,1696,402
04/19/2013 04:00:00 PM,04/19/2013 05:00:00 PM,6,S,1088,382
04/19/2013 05:00:00 PM,04/19/2013 06:00:00 PM,6,N,1634,405
04/19/2013 05:00:00 PM,04/19/2013 06:00:00 PM,6,S,1235,443
04/19/2013 06:00:00 PM,04/19/2013 07:00:00 PM,6,N,1233,356
04/19/2013 06:00:00 PM,04/19/2013 07:00:00 PM,6,S,1001,370
04/19/2013 07:00:00 PM,04/19/2013 08:00:00 PM,6,N,1098,362
04/19/2013 07:00:00 PM,04/19/2013 08:00:00 PM,6,S,694,314
04/19/2013 08:00:00 PM,04/19/2013 09:00:00 PM,6,N,784,265
04/19/2013 08:00:00 PM,04/19/2013 09:00:00 PM,6,S,495,290
04/19/2013 09:00:00 PM,04/19/2013 10:00:00 PM,6,N,523,185
04/19/2013 09:00:00 PM,04/19/2013 10:00:00 PM,6,S,488,253
04/19/2013 10:00:00 PM,04/19/2013 11:00:00 PM,6,N,452,190
04/19/2013 10:00:00 PM,04/19/2013 11:00:00 PM,6,S,399,219
04/19/2013 11:00:00 PM,04/19/2013 12:00:00 AM,6,N,388,144
04/19/2013 11:00:00 PM,04/19/2013 12:00:00 AM,6,S,288,178
04/20/2013 12:00:00 AM,04/20/2013 01:00:00 AM,6,N,265,109
04/20/2013 12:00:00 AM,04/20/2013 01:00:00 AM,6,S,168,115
04/20/2013 01:00:00 AM,04/20/2013 02:00:00 AM,6,N,153,79
04/20/2013 01:00:00 AM,04/20/2013 02:00:00 AM,6,S,84,71
04/20/2013 02:00:00 AM,04/20/2013 03:00:00 AM,6,N,122,53
04/20/2013 02:00:00 AM,04/20/2013 03:00:00 AM,6,S,80,39
04/20/2013 03:00:00 AM,04/20/2013 04:00:00 AM,6,N,107,57
04/20/2013 03:00:00 AM,04/20/2013 04:00:00 AM,6,S,85,32
04/20/2013 04:00:00 AM,04/20/2013 05:00:00 AM,6,N,132,63
04/20/2013 04:00:00 AM,04/20/2013 05:00:00 AM,6,S,123,39
04/20/2013 05:00:00 AM,04/20/2013 06:00:00 AM,6,N,170,55
04/20/2013 05:00:00 AM,04/20/2013 06:00:00 AM,6,S,263,71
04/20/2013 06:00:00 AM,04/20/2013 07:00:00 AM,6,N,335,96
04/20/2013 06:00:00 AM,04/20/2013 07:00:00 AM,6,S,483,128
04/20/2013 07:00:00 AM,04/20/2013 08:00:00 AM,6,N,564,164
04/20/2013 07:00:00 AM,04/20/2013 08:00:00 AM,6,S,622,187
04/20/2013 08:00:00 AM,04/20/2013 09:00:00 AM,6,N,814,252
04/20/2013 08:00:00 AM,04/20/2013 09:00:00 AM,6,S,688,231
04/20/2013 09:00:00 AM,04/20/2013 10:00:00 AM,6,N,941,248
04/20/2013 09:00:00 AM,04/20/2013 10:00:00 AM,6,S,756,278
04/20/2013 10:00:00 AM,04/20/2013 11:00:00 AM,6,N,1048,296
04/20/2013 10:00:00 AM,04/20/2013 11:00:00 AM,6,S,828,310
04/20/2013 11:00:00 AM,04/20/2013 12:00:00 PM,6,N,1131,343
04/20/2013 11:00:00 AM,04/20/2013 12:00:00 PM,6,S,905,320
04/20/2013 12:00:00 PM,04/20/2013 01:00:00 PM,6,N,1170,371
04/20/2013 12:00:00 PM,04/20/2013 01:00:00 PM,6,S,1000,383
04/20/2013 01:00:00 PM,04/20/2013 02:00:00 PM,6,N,1064,401
04/20/2013 01:00:00 PM,04/20/2013 02:00:00 PM,6,S,921,352
04/20/2013 02:00:00 PM,04/20/2013 03:00:00 PM,6,N,1039,381
04/20/2013 02:00:00 PM,04/20/2013 03:00:00 PM,6,S,982,365
04/20/2013 03:00:00 PM,04/20/2013 04:00:00 PM,6,N,1028,416
04/20/2013 03:00:00 PM,04/20/2013 04:00:00 PM,6,S,1042,409
04/20/2013 04:00:00 PM,04/20/2013 05:00:00 PM,6,N,1073,392
04/20/2013 04:00:00 PM,04/20/2013 05:00:00 PM,6,S,1081,455
04/20/2013 05:00:00 PM,04/20/2013 06:00:00 PM,6,N,1010,369
